Hylak_id,Lat,Lon,2002-11-21,2002-12-01,2002-12-11,2002-12-21,2003-01-01,2003-01-11,2003-01-21,2003-02-01,2003-02-11,2003-02-21,2003-03-01,2003-03-11,2003-03-21,2003-04-01,2003-04-11,2003-04-21,2003-05-01,2003-05-11,2003-05-21,2003-06-01,2003-06-11,2003-06-21,2003-07-01,2003-07-11,2003-07-21,2003-08-01,2003-08-11,2003-08-21,2003-09-01,2003-09-11,2003-09-21,2003-10-01,2003-10-11,2003-10-21,2003-11-01,2003-11-11,2003-11-21,2003-12-01,2003-12-11,2003-12-21,2004-01-01,2004-01-11,2004-01-21,2004-02-01,2004-02-11,2004-02-21,2004-03-01,2004-03-11,2004-03-21,2004-04-01,2004-04-11,2004-04-21,2004-05-01,2004-05-11,2004-05-21,2004-06-01,2004-06-11,2004-06-21,2004-07-01,2004-07-11,2004-07-21,2004-08-01,2004-08-11,2004-08-21,2004-09-01,2004-09-11,2004-09-21,2004-10-01,2004-10-11,2004-10-21,2004-11-01,2004-11-11,2004-11-21,2004-12-01,2004-12-11,2004-12-21,2005-01-01,2005-01-11,2005-01-21,2005-02-01,2005-02-11,2005-02-21,2005-03-01,2005-03-11,2005-03-21,2005-04-01,2005-04-11,2005-04-21,2005-05-01,2005-05-11,2005-05-21,2005-06-01,2005-06-11,2005-06-21,2005-07-01,2005-07-11,2005-07-21,2005-08-01,2005-08-11,2005-08-21,2005-09-01,2005-09-11,2005-09-21,2005-10-01,2005-10-11,2005-10-21,2005-11-01,2005-11-11,2005-11-21
14,41.38542,53.543041,-0.61814945475156,-0.18451253829231,0.354826369751343,0.756318571489082,-2.40012824458963,1.39191047695383,0.486488463528723,-0.797246992028875,-1.84201437037444,-2.90361767574885,-4.01636046830518,-5.11925447426089,-5.70619237406151,-6.45960631129067,-6.23449633056874,-6.33871832259837,-5.78130707497909,-4.87122070899323,-3.71479520744418,-2.87511747751493,-1.07779784264969,0.334342675794588,2.11135572429109,14.5189227901972,1.2226785172907,3.65760138676615,9.01914486156631,8.53769478572214,3.7683934977424,3.7435170148362,8.06559466143113,-0.0263249060695472,6.65276099037641,-4.12319008654488,1.8400435914835,1.62203765881752,2.43475531034778,-5.06479007250281,-3.29252146793972,1.6850499384993,3.08904525791694,2.49810283138356,5.47162053038968,3.39134897378028,-0.415480651706666,4.37722466382195,5.07222265999773,4.50721099992865,3.49283274595004,2.05997379654465,-5.65812245552864,-5.78798925339915,-0.0390048592969165,-4.4648627674888,3.71106591655015,3.43190231635839,-0.858121687536403,0.123068971750136,-8.02033240870584,-3.28296421709441,6.51335618073105,7.53831033434347,-2.66995171705029,-1.55667620165859,3.92780276295357,-0.280784675101494,1.51072716688499,5.92144232210643,-0.547768415829182,-2.93890173184305,-6.95220454034502,3.74708215638435,4.94389232200241,2.1844126677582,2.7176298130849,2.86223509758269,-4.31551535312791,-5.77181628517049,2.02592454157037,0.957752870942805,0.927434335807774,-1.62505722857625,6.63508959268989,7.30728862767218,6.64723280815382,6.06467632746116,5.81332989350688,5.95156212087619,6.31896850006887,7.05223712093902,8.1094305865754,7.22259037001766,5.01319112972285,-8.40229799561453,3.35367106995974,2.12335925912956,-3.47376618203534,-6.56534767782173,-4.27209324153313,2.2424477682825,-2.95155869373104,-11.5290265396053,-10.0076093753971,-4.7380465685741,-0.129921891769783,-1.73811105870235,-0.137631450171796,-1.59556670248109,-2.24908034667943
15,13.475,14.125,0.212159637476269,-0.423710119251787,-0.965099953317967,-1.60189956862987,-2.411855027969,-3.02098237533009,-3.69098028880486,-4.06662715161517,-4.18923848358018,-3.9654102131064,-3.95433328508314,-4.11767137493836,-4.04385694983727,-4.49715835337606,-4.35578465180968,-4.62357187024586,-4.65470315177949,-4.77791756334003,-4.4456212048229,-3.5096006264199,0.885300209146784,0.390989760950333,-1.14910007103795,-1.04695014850423,-4.1997319755356,-0.544134089350237,0.0960539080440057,3.54444437284534,1.0479807596943,-2.78557628483958,-0.555281871407459,-5.25569596292294,2.55929109560608,-2.81296588911107,-1.63448334285265,1.99017756683317,0.111078658981725,1.66092033467882,-0.378973964050417,-0.456219663358638,-2.00892191222101,-0.77242465303231,0.545275141509357,1.08684331941527,5.52420163044169,1.77383231527305,2.52979021920065,-2.151992953164,3.88275348975407,-1.6720619509594,-1.22090470814281,-1.09147336528093,2.95220051780947,-0.0168813033755342,0.533657578543924,1.35403039652557,1.68201919592934,2.49065219358337,2.79348432955892,3.76641127483283,4.36888768486104,4.77319195930365,4.11564932207693,4.02036478857001,4.12342299481652,4.23891165446638,4.54447995913785,4.85981170280013,5.08425147340554,5.19163151423044,2.58356633668946,4.76812679536622,4.99911005891687,4.89151334419734,1.46567308123057,3.06638719799898,1.23929824624077,0.381067268521775,3.60708448521183,-0.754627716522769,-1.18448774402643,-1.36965118514584,-1.53962772826721,-1.79715497780974,-1.83130942560072,3.81169971104446,-2.39286215404316,-2.64494202254052,-2.68404813114832,1.30818157151768,0.190306112320137,-0.195464325164068,1.17707318929314,-1.07180910841341,-1.16191675857379,-1.61692821994131,-1.60225448634618,1.99984247931972,-2.18590574610761,-0.211693523655782,-1.29003649002565,-1.6344780920564,1.75481362275354,-3.15184647487935,-3.24568713918921,-3.48842681021129,-1.40241862009843,-2.11122686491397,0.390550954104569
67,41.178475,-112.594449,1.25944848830691,0.817958810239006,0.340816036487226,0.483012610969773,5.77490197448267,0.378625777142418,-0.175439217008758,2.20580263099197,3.90756753308362,-1.45207326545144,-1.68831224484939,-1.60233435649828,1.85031837122002,0.317535362739662,2.53979199808721,-1.76073576947098,6.05378584254336,5.9413137803775,3.06944429278791,0.993457837592416,-0.14842691945276,0.40934844686025,3.05211569910565,-1.40765437244216,-2.92588997799118,0.295378478303945,-0.942450430796235,3.11727052644968,3.30557958254791,-3.03364982974644,-3.12666869175479,-2.66702692847954,-3.27719738752392,-2.85847972256897,1.17929195669182,2.37409488211277,3.50032040885565,4.86903937710874,3.08255722144022,-2.09523343575623,-1.78926820979858,-1.81993169848869,-1.93542195227065,-2.21757257188372,-2.66390323623413,-3.05334290762485,0.382670830649296,0.778653263537279,-3.08976264901413,-2.96115871770878,-0.109818835348626,2.94976849129008,1.76947143048154,0.478529066434149,0.692197847551853,-0.216684568828661,1.5061474643889,-1.97131355154722,7.58614311547551,2.27200189889835,-2.67773118146778,-3.85157080448379,-2.52656142589343,-1.09154408148606,1.70190570964232,2.38464767960056,-0.294055421988887,-2.56589279022011,-2.06214579907112,1.5820781789665,0.0799644760471807,0.0100304975368459,-0.1904422871131,-0.957680566917212,-2.34280130275055,0.0769701389072281,-0.86983772077388,4.51907515882384,-1.44302032936616,-1.67418226685609,5.54186134899864,3.05458124000573,3.05219954077652,1.23277656776071,-2.58155051205058,-0.152715523261818,1.830478638027,3.44694342874864,1.4495013968286,2.43077597956987,0.624229789945993,0.398147383810574,1.63428810989338,2.26544370355192,6.19282110868332,-0.85360150590224,-2.12145814783415,-2.3159406105135,-1.24313609694691,1.07358048006582,3.15680004699227,1.50822941608767,3.32570691065289,1.93832888405024,1.19126491260161,-4.19527397501326,-0.765991276892521,-1.63775069679991,-2.35695229429949
77,-9.621521,-41.222231,-0.2177333300572,-0.336258277304481,-1.93454420722039,0.0192862510262515,-0.539578239127835,0.544500486386454,0.806463899471851,3.12218011882103,5.11774835820122,6.18374606188491,1.5064552608463,2.00272109815661,-3.40049639608434,-0.715035854051891,2.47005834655963,1.36343210038387,2.86318987433944,2.61896121273408,-0.87664359640339,1.59677694234269,-0.0520792505204,1.90092783470761,0.71291358985917,-1.99433772448929,-2.32532277002394,4.4960323504457,-1.63722166236295,-1.00136227375245,-0.217878650316479,0.293739179502204,-2.50673543898443,-1.31057243116808,1.23718055727424,1.86556509526966,0.759596379151652,-1.25464004466413,-1.06593635312924,-9.38514366001871,-4.78040086211091,-1.61843267935921,2.19146819769289,-1.14696707108167,-0.792265738516036,-0.486508086028749,4.95210185734361,7.15231148579025,6.73088970476167,-0.0764356873298411,0.197561945228934,0.632803936784569,1.1366804531443,1.46331188144468,1.53193334600689,-2.95901188452957,-11.9624749750894,-10.985632068417,-4.63190053487144,0.0706094307929916,1.03725093913493,-0.259031870152569,-0.820959893462721,-1.43354502012765,-1.42254270559503,-0.839813982923907,-0.329286197588836,0.71289938269117,-1.13488101718044,0.0850895021573095,2.47307014679902,1.86076220868742,1.91098202271634,2.96721741943883,0.951999857023914,-1.63236754537039,-2.13769966932097,0.713354536124832,0.288604682671817,2.76126388120506,4.01032141672092,2.60492189362367,0.484883074946936,-0.495307482175058,1.6299265608358,-21.8071971286981,-4.18282074444384,1.77565817413268,2.10032469473846,2.31052953420492,2.33788434133053,2.12160179333539,-1.1279490623953,4.76754769994184,4.1990835804991,-4.19006922832251,2.59548926429756,-4.73929192859864,0.923802380785389,-2.35434595574694,1.65851944973876,1.48673444400481,1.7585685250382,1.12783245907801,1.28275882504001,0.735036125905935,0.410240589318008,0.537195331375131,0.539933754344418,-0.221102852351329,-0.429836933355944
117,52.80903,5.373843,-1.22056381797437,-0.869498863794803,-0.596393160813662,-0.359069310784989,-0.446322206350786,-0.59551317098915,-7.09982866586805,-5.89535216874627,-2.6161986266179,-2.81567367945929,-2.83217714890448,5.37765895544322,-2.66156073019002,-2.14215019247231,-4.05663056312403,0.292769390549893,-0.501242856474889,-0.190747411890356,-1.99056979347753,-1.30747099751643,-2.23266185002814,1.67497142914377,-1.39715809172698,-0.614582365704749,-2.4746353322208,-3.68499937215201,-4.00710785821907,-0.994430464284392,-1.15520807782488,-4.73435334796822,-4.1682594852775,-0.988631263066409,-0.856922476157393,-10.3314905227535,-2.04034384625947,-5.14364141469134,-1.93299140880333,-2.37869816669897,-2.22844036435893,2.35999551639433,-0.345221755106195,-0.529285632915943,-4.33940047549198,-1.66283938692136,1.59047735242427,-1.64576062874774,-1.95897134416134,5.77601261933653,1.77253622054529,1.30148007949822,-2.42968134931764,-4.55148964942639,-1.48082774755861,-3.28510494178861,1.91308987940103,-2.89143097895207,4.95960537413134,4.22670531593974,4.86002438314166,1.41662508533298,-2.38728720550759,-3.02990782775809,-1.55047223556684,2.22399689725898,-0.578503679238693,2.69521232680887,-0.217876194830765,2.08328369324119,5.82358067726146,-0.558921224119686,-0.0828465245146504,0.503329942336975,1.14161391173401,1.63226348381444,2.19496455203956,-0.985233874007776,1.87920673007132,1.32600627891171,6.03960399281884,1.089158087442,0.497034369159124,-0.343849809062021,-0.858458083305138,-0.590702248025224,2.90635689007337,0.840399375872877,2.23661834923153,-2.04584351719113,2.07214423606729,4.49485675783396,0.756054095508887,2.61287032865118,0.816246090638217,-4.07344599501372,0.434414041208697,-1.93299876397153,-4.6604098549561,2.07607129152807,-1.29542596186985,-1.70895182822245,-2.83496379446656,0.396308714518099,-2.85394138899738,-1.83557628812525,-2.75874369610364,-0.744157101657478,3.93463623094352,0.890257277937721,0.295746693387301
132,45.963197,34.717347,-2.98523723312588,-2.51668855738802,-2.66372802641532,-2.81608319779481,-3.07223872443105,-3.28557105646803,-3.85645346838935,-4.59625947554899,-5.24767802942976,-6.19403664928551,-6.39548641046908,-6.73645068063757,-1.08965609832168,-5.87788820875038,7.84000930769938,-2.9560346435216,-2.69831696955128,-1.53450131831536,-2.71361876430961,-1.78056617470235,-2.45650579018123,-2.95344372388841,-3.66559981482342,-1.82341930961452,-3.82061895227688,-2.43466755652338,-3.16186802357677,-8.08061242700811,-2.74658491739104,-4.92211320087328,-3.18673061121858,-4.00891106482565,-3.50843377250207,-3.40950840617816,-6.38959962128125,-3.36312363786636,-8.01428251272363,4.6395031015953,-3.5377989704239,-2.71141452338524,-2.63738351005958,-2.7190886591395,-3.04034527675454,-3.58365922239802,4.06030736075435,-4.70291612207473,3.62978534657267,-1.61720075530454,-1.07183133482415,-0.160432557418446,-0.442108273343351,-5.85615350337249,-3.44749409289607,1.85012840984364,-2.24335479050418,-0.0614127080762756,-2.59478785760837,-1.76183232293855,-1.89571677400109,-1.89134002114803,-1.96287875456059,-2.03594450408789,-0.0815186417167411,-1.98535382172258,-0.942299081780355,0.0131272715577211,-1.37261958407174,0.0281958458723963,2.68439568072146,-0.473219472096254,0.0324556768783424,-0.693327305869367,0.134607029756651,-0.395060286513278,2.47329012521934,0.149854085285412,4.95368519230653,3.21604286510694,0.0147784414012904,-0.482337666676294,-0.97140137231294,5.05197321356715,-1.75743439989287,7.35630726952172,5.04980195502901,4.19194078197615,-3.27868777462718,-1.14982838433448,-2.56368213439517,-0.311227029576543,-0.699275507793658,1.01629862223768,1.25920526026422,2.24722114717785,1.19335309532241,1.10636191303674,2.19319890587141,1.21399272867445,1.7307352346955,0.966388478640738,2.78521742394054,0.504439071412378,3.16656980080955,2.78703099931982,0.883614270421077,1.4408468550952,0.948344037383634,1.13492098525452,-0.0852392983059858
137,41.961114,57.360401,-1.1045461823917,-0.44626258801997,0.139599222930322,0.555433695593408,-8.13025085769411,1.6033661767398,2.4337180467875,2.93685350597555,3.28983781934223,2.91902642774701,2.77077477824538,3.01780350428223,3.05429541091433,2.57702257859213,2.01063076617639,1.3734886565119,0.732106598776198,0.266161038329273,-0.177149961684414,-0.382546813378788,0.65817670471786,-0.243810728781334,0.0568352352557113,1.64446882794503,6.22690419243526,2.0984298056229,0.162483441799012,-9.98208102619579,-0.850994815782556,3.81726276270714,2.95343025260916,0.341428901729749,0.20953992678205,0.488089965732023,-1.03501468746063,-1.0756251937886,-0.416945159129284,-1.08333839442986,-0.24468524291327,0.646319532835356,1.74339644208316,2.20045261054126,-1.86095705494446,0.577147329801974,0.000887273277967893,0.412038302052423,-0.464756874024786,-0.876472121402379,1.71676427845265,0.441237374256744,-0.77826537863934,0.481672227111396,0.171463366516399,4.36756449356005,4.53287349252876,0.433938082602566,0.110341480033043,0.17797248329655,1.62435716822979,1.83723581446981,1.26475448827662,2.88255831342669,1.62823742421913,0.418526946378634,1.62898990558278,-0.62020523583918,-1.28285478842063,-1.96922381382406,-2.27060110278195,-2.14712942938405,-1.59666417616003,-0.754681478757568,0.850242212527974,-0.243634131827022,0.1484529074854,0.521158541835888,-3.71519673625281,1.32372216030164,1.6150758438842,1.91413326147504,2.09493803733371,2.20957165260445,-5.15614806030799,1.99434413059349,-4.39361071443032,-5.22288635698124,-4.43114906947747,0.116094811783249,0.241422329578974,1.18348684606923,0.410396114486403,-0.108690677520208,-2.10625129935157,-1.84497962029611,-1.58054044277428,1.55133258588928,0.10141020402957,-1.07945247872546,-0.592623814692956,0.473826022877688,-0.24353527369064,-1.13749120331856,-0.5395609636454,-1.80562460347338,-1.37586383559591,-1.54922690149729,-1.26134149579345,-0.67949203731667,-2.11666652945055
138,40.795142,67.295123,-0.864909465690182,-0.834056420621721,-0.848262036101886,-0.683774112127452,-0.739659360871336,-0.843066283070499,0.61125659365328,-1.35123608466666,-1.54119739735274,-1.93523683771038,-2.29765623853889,-0.110952474232377,-3.10110170305097,-3.26591891980391,-3.09448727505265,-2.56718610514865,-1.7973938651719,-0.945296355195389,0.111991320470267,-0.0564188362778779,-0.390749191409668,2.42570821121104,-0.762503566727588,-0.753255525281617,0.0617457197073463,-0.481213158999424,3.52853783083249,1.22079669931599,1.33459833842876,0.855080671008217,0.376041204276405,0.224031612861168,0.230557351756282,0.022663792315349,0.475688793896907,0.628102629932435,-0.110669758686932,-0.744078005027745,0.760591423431521,1.39557167660625,1.54323480796758,1.76307732836747,1.87031228055488,2.31848022459582,1.64430164381736,0.8190883275511,0.34992532764484,0.00344772988087527,1.27291672351171,1.71905808521812,2.09527923116529,2.42214549065558,6.21394348604126,4.48630273988046,3.0871370662681,3.5878461005893,4.08365466919206,4.47803684536182,4.4026290690643,4.49002889119435,3.8457981609992,3.33582015068753,2.80358573633527,1.55671330750531,1.05799966493881,1.2541806873435,1.27610227315865,0.96820011141731,0.682913483307431,0.729957863897823,-2.53468584800546,-1.78067515147889,-3.12024135618982,-0.0137121726621032,-0.103702386820814,-0.113846104713211,-0.142878243720709,-0.0712825482195072,-0.151125455763641,-0.430483569213997,-0.84755685413424,-3.31831188610177,-1.71470191856823,-2.49210021083452,-0.598081397836161,-0.0833388964293675,1.18414364530524,-0.339893210707999,-1.30271548798108,-5.83224732013583,-4.03118445312754,-2.12992092878375,-1.60314530389996,-0.253087942296617,0.621652065098601,4.09507227577485,4.15448967335101,2.5978554866981,2.46552282792154,2.08051093401708,-0.105659611375664,-2.42013753288529,-2.34533148346396,-1.99007751471963,1.1254477149093,1.06429709755496,-0.21944246327925,-1.65540614717602,0.328463328027311
139,40.393753,45.349291,0.833510083581928,0.225749838028918,-0.340783740845644,-0.125826842463553,-0.813781495367472,-1.4342145367311,-1.90809376794914,-2.44092401977969,-3.14248889289075,-3.36629728263082,9.18998259622835,-3.3294587054517,-8.0181699351309,-3.50108175230447,-3.5548927231196,-3.46238786248979,-2.24993633754885,-2.52045089091119,0.278183727495161,-1.03522226484662,-0.24332380124342,0.333443741130345,1.45424467165442,-1.77967062622785,-5.02873674556255,-3.61148233254799,-7.10843990039736,2.11418890650992,2.40065310755721,12.1512018566963,6.83672590209335,3.33758455311177,0.774203553656832,1.03975813379132,0.708636569493208,-0.767689728477322,-1.66602880022882,-0.515106836883824,-0.139204331581716,0.0420606548288589,-0.0232692116802653,1.96987664453335,2.74067431412563,-0.280106872581975,-0.612641670846479,2.88145397632975,-1.71221419222458,6.16515784679292,6.63603720248335,7.47418472769681,4.48440021543504,0.61827924384221,-1.3954306502736,2.00814204674742,-1.21886235770295,-0.567359170597683,-4.25870693246284,-1.46171532931687,0.151914305503595,0.461249084746655,2.26033281140022,-0.151671789259069,-6.78584154964307,-9.31550668493643,-11.2279136942283,-6.48930359961331,-4.50274984835996,-2.30946770615959,-0.633765155760983,-7.30831020949244,-8.58520598250444,-2.49267894534732,-7.26687198799016,-3.76464910021389,-4.30623036658157,-2.6556027716248,-0.785122240560888,-5.76074781219147,-6.13102923397594,-0.668470127823689,-7.28246473835085,-7.08791612986477,-6.82883823943391,-1.82834705030999,-6.67351434025036,-2.34292320519547,-6.71310879916797,-6.4107978261361,-1.50920587108017,-1.71543718116452,-1.23833340233916,-0.217512345845698,-1.72673515158575,-0.614036505313493,-7.82766131013167,-8.27696073134074,-6.80093331699803,-7.26798125835263,-7.77366625758427,4.48940479833249,4.14176732099055,0.949206733414648,-0.844003785229752,-2.34610468985711,-0.334409991291487,1.36298436546414,1.43194757350573,0.761817707684685,1.78587036095522
140,38.799309,33.329847,-1.64552657938496,-1.77263801133503,-2.04617889573084,-2.20514513330104,-0.691112273316364,-2.40115089764904,0.0799217261997356,-2.3965677687859,-2.1737145026873,-1.72538176003106,-1.38770674778203,-0.94241654385435,-0.482275891259832,1.61032791264113,0.0846528296261582,-9.05042231771345,0.0478349156382976,-1.26717360882922,-0.644960848536627,0.721642470118141,-0.489040457284055,-0.384414203184726,1.14477740098634,0.677746216248082,0.167570067358696,-0.816506759128067,0.831235498265613,0.493238258166357,-1.29916057625981,-0.398608295004408,0.334608685516862,-0.927752012398088,-0.361047023328695,-1.39097366484895,-1.77491919944879,-0.190515378595585,-0.253239407832851,-0.303717202254838,-0.869709438157045,-0.0513178639796479,-1.29596432434256,-1.49089941085694,0.379766710321029,0.134771427580887,0.148100748872288,0.209121559809866,-1.90998601088405,-0.309047254827448,1.53953536646603,2.17901640712414,1.94983843697644,1.12700484868275,2.0480788705576,0.974563428500787,-0.204724490156515,-0.868263311649926,0.230267551389048,0.683620824204191,1.32494837573914,0.0209512938023124,1.46148477428576,-1.18662018466749,1.09561125140355,1.28422342892648,1.37151695031635,1.360650822028,0.000511256554887041,-0.288093133310497,-0.69875483799273,-0.110251512013164,-0.234785563811862,-0.670541906936421,-0.276313918126029,-0.574561666046741,1.57342874551119,0.17436129728047,0.573840549587146,-1.18531479440811,-1.31271780004575,0.842850974405671,1.03713538720111,0.683412420580467,-0.175146077563241,3.04499697965805,0.601832160352984,-1.07995353745848,0.598093747992124,0.992297889988684,2.47680952860471,0.343881646764963,-0.118682775531127,0.285250908109305,0.805872965017961,1.64638826690602,0.426821264346316,0.376631632741869,0.209410299707834,-0.660004764647205,0.525923124798034,-0.774812199170441,0.787713594426059,0.795058236630808,0.26174829341101,1.1614144972756,1.12128623271335,1.38445866934634,0.932205177839748,0.857224355102389,2.39999375760827
